uid,cause_nbr,account_nbr,sale_type,status,estimated_surplus,address,city,state,zip,county,parcel_id,auction_date,sale_price,mortgage_balance,first_name,last_name,email,phone
1009520302,21-2788,12-3200-2001-10500-3,SALE,Cancelled,1600.75,1834 POST RD MOBILE HOME ONLY ON SPACE 105,SAN MARCOS,TX,78666,Hays County,HAYS-COUNTY-12-3200-2001-10500-3,2026-09-01,4720.0,3119.25,,,,
1009890982,25-0600-DCE,11-4050-0100-01300-2,SALE,Cancelled,76562.4,217 REGINA DR,BUDA,TX,78610,Hays County,HAYS-COUNTY-11-4050-0100-01300-2,2026-09-01,78230.0,1667.6,,,,
1009840257,23-0086,11-2797-000D-02100-2,SALE,Cancelled,527317.83,239 SAFFRON SPGS,BUDA,TX,78610,Hays County,HAYS-COUNTY-11-2797-000D-02100-2,2026-09-01,563800.0,36482.17,,,,
1009280051,25-2840-DCE,11-3450-1600-0340A-2,SALE,Cancelled,666404.18,514 THUNDERHEAD LN,KYLE,TX,78640,Hays County,HAYS-COUNTY-11-3450-1600-0340A-2,2026-09-01,753410.0,87005.82,,,,
1015531580,25-2914-DCD,12-1600-2015-00400-3,SALE,Sale Results Pending,3467.26,1203 UHLAND RD MOBILE HOME ONLY ON SPACE 4,SAN MARCOS,TX,78666,Hays County,HAYS-COUNTY-12-1600-2015-00400-3,2026-09-01,12410.0,8942.74,,,,
1002666451,T-0158-22-G,V3590-02-000-0079-00,SALE,Cancelled,33569.22,409 APOLLO CIRCLE,DONNA,TX,78537,Hidalgo County,HIDALGO-COUNTY-V3590-02-000-0079-00,2026-09-01,53246.0,19676.78,,,,
1001838477,T-0541-20-L,H4400-00-000-0120-00,SALE,Sold,31958.25,2501 BENITEZ ST,DONNA,TX,78537-3917,Hidalgo County,HIDALGO-COUNTY-H4400-00-000-0120-00,2026-09-01,44018.0,12059.75,,,,
1000648578,T-0553-22-B,D3200-00-048-0009-10,SALE,Cancelled,130411.37,EAST OF DANIEL GARZA RD,EDINBURG,TX,78539,Hidalgo County,HIDALGO-COUNTY-D3200-00-048-0009-10,2026-09-01,138083.0,7671.63,,,,
1001929407,T-1075-25-H,J2165-00-000-0018-00,SALE,Cancelled,241450.94,1305 KEETON AVE,MCALLEN,TX,78503-1691,Hidalgo County,HIDALGO-COUNTY-J2165-00-000-0018-00,2026-09-01,271876.0,30425.06,,,,
1002344425,T-0881-21-H,L5260-03-000-0119-00,SALE,Cancelled,80604.06,1913 LOMA ALTA DR,SAN JUAN,TX,78589-3372,Hidalgo County,HIDALGO-COUNTY-L5260-03-000-0119-00,2026-09-01,92442.0,11837.94,,,,
1004514988,T-1351-14-I,C7250-00-003-0036-00,SALE,Cancelled,29472.94,1123 N 19TH ST,MCALLEN,TX,78501-6821,Hidalgo County,HIDALGO-COUNTY-C7250-00-003-0036-00,2026-09-01,59429.0,29956.06,,,,
1001091505,T-1076-22-G,U1050-00-000-0013-00,SALE,Cancelled,385539.55,803 N CROSS LN,EDINBURG,TX,78541-5640,Hidalgo County,HIDALGO-COUNTY-U1050-00-000-0013-00,2026-09-01,392000.0,6460.45,,,,
1004386415,T-0423-19-J,C1122-00-000-0009-00,SALE,Cancelled,28697.52,2909 NIKKIE LN,EDINBURG,TX,78542-0389,Hidalgo County,HIDALGO-COUNTY-C1122-00-000-0009-00,2026-09-01,43372.0,14674.48,,,,
1013455771,T-2141-14-G,W2500-00-145-0011-41,SALE,Cancelled,90163.39,RANCHO VIEJO ST (COUNTY ROAD 1247),WESLACO,TX,78599,Hidalgo County,HIDALGO-COUNTY-W2500-00-145-0011-41,2026-09-01,151503.0,61339.61,,,,
1000598832,T-2141-14-G,W2500-00-145-0011-30,SALE,Struck off to Jurisdiction,23051.73,RANCHO VIEJO ST / COUNTY ROAD 1247,WESLACO,TX,78599,Hidalgo County,HIDALGO-COUNTY-W2500-00-145-0011-30,2026-09-01,72369.0,49317.27,,,,
1002336821,T-0276-24-E,M1950-00-042-0011-00,SALE,Cancelled,380087.76,519 S 17TH ST,MCALLEN,TX,78501-5340,Hidalgo County,HIDALGO-COUNTY-M1950-00-042-0011-00,2026-09-01,406278.0,26190.24,,,,
1004368810,T-1381-16-F,10038-00-000-0239-95,SALE,Struck off to Jurisdiction,39518.68,324 SANDOVAL,SULLIVAN CITY,TX,78595,Hidalgo County,HIDALGO-COUNTY-10038-00-000-0239-95,2026-09-01,75778.0,36259.32,,,,
1000688696,T-1562-18-F,A2453-02-000-0053-00,SALE,Cancelled,102870.0,5308 SENDERO AVE,EDINBURG,TX,78542-8707,Hidalgo County,HIDALGO-COUNTY-A2453-02-000-0053-00,2026-09-01,104374.0,1504.0,,,,
1001145468,T-0551-24-D,P4370-02-000-0095-00,SALE,Cancelled,136125.35,1703 TEXAS AVE,SAN JUAN,TX,78589,Hidalgo County,HIDALGO-COUNTY-P4370-02-000-0095-00,2026-09-01,159163.0,23037.65,,,,
1003965826,T-0438-20-E,L5850-00-000-0012-80,SALE,Sold,52263.69,VILLEGAS ST (COUNTY ROAD 51),LA JOYA,TX,78560,Hidalgo County,HIDALGO-COUNTY-L5850-00-000-0012-80,2026-09-01,64959.0,12695.31,,,,
1005030767,C2022364,11220.000.0019.0,SALE,Cancelled,138489.38,4979 BLUE WATER CIR,GRANBURY,TX,76049-1751,Hood County,HOOD-COUNTY-11220.000.0019.0,2026-09-01,153150.0,14660.62,,,,
1004626928,C2021292,11362.000.0112.0,SALE,Sold,4336.35,2302 NECHES ST,GRANBURY,TX,76048-6462,Hood County,HOOD-COUNTY-11362.000.0112.0,2026-09-01,10000.0,5663.65,,,,
1004585584,C2022245,13670.000.0047.0,SALE,Cancelled,26212.16,7604 RIVER RUN,GRANBURY,TX,76049-6426,Hood County,HOOD-COUNTY-13670.000.0047.0,2026-09-01,33040.0,6827.84,,,,
1000053253,TX04617,40-0048-001-134-00,SALE,Sold,17335.42,106 AVA STREET,SULPHUR SPRINGS,TX,75482,Hopkins County,HOPKINS-COUNTY-40-0048-001-134-00,2026-09-01,25000.0,7664.58,,,,
1000055342,TX04637,40-0048-003-503-01,RESALE,Sold,14400.0,CARTER STREET,SULPHUR SPRINGS,TX,75482,Hopkins County,HOPKINS-COUNTY-40-0048-003-503-01,2026-09-01,14500.0,100.0,,,,
1000048705,TX04574,65-0888-000-004-00,SALE,Cancelled,159910.07,1505 COUNTY ROAD 2381 S,WINNSBORO,TX,75494,Hopkins County,HOPKINS-COUNTY-65-0888-000-004-00,2026-09-01,181020.0,21109.93,,,,
1000047746,TX04611,65-0549-000-009-07,SALE,Struck off to Jurisdiction,1494.92,E HWY 11,PICKTON,TX,75471,Hopkins County,HOPKINS-COUNTY-65-0549-000-009-07,2026-09-01,4830.0,3335.08,,,,
1000049837,TX04558,65-0688-000-054-95,SALE,Cancelled,22836.27,FM 2297,SULPHUR SPRINGS,TX,75482,Hopkins County,HOPKINS-COUNTY-65-0688-000-054-95,2026-09-01,32720.0,9883.73,,,,
1000080798,TX04558,65-0688-000-054-02,SALE,Cancelled,12974.37,FM 2297,SULPHUR SPRINGS,TX,75482,Hopkins County,HOPKINS-COUNTY-65-0688-000-054-02,2026-09-01,16400.0,3425.63,,,,
1000053270,TX04657,40-0048-001-527-00,SALE,Cancelled,79924.65,611 FULLER STREET,SULPHUR SPRINGS,TX,75482,Hopkins County,HOPKINS-COUNTY-40-0048-001-527-00,2026-09-01,110260.0,30335.35,,,,
1000053171,TX04657,40-0048-001-526-00,SALE,Sale Results Pending,23005.19,613 FULLER STREET,SULPHUR SPRINGS,TX,75482,Hopkins County,HOPKINS-COUNTY-40-0048-001-526-00,2026-09-01,25000.0,1994.81,,,,
1000053254,TX04617,40-0048-001-135-00,SALE,Sold,17580.42,FULLER STREET,SULPHUR SPRINGS,TX,75482,Hopkins County,HOPKINS-COUNTY-40-0048-001-135-00,2026-09-01,25000.0,7419.58,,,,
1000056846,TX04758,40-0048-001-514-00,SALE,Sold,21376.99,107 HARRISON STREET,SULPHUR SPRINGS,TX,75482,Hopkins County,HOPKINS-COUNTY-40-0048-001-514-00,2026-09-01,25000.0,3623.01,,,,
1012276503,TX04661,40-0222-004-125-00,SALE,Cancelled,216316.02,112 LOU AVENUE,SULPHUR SPRINGS,TX,75482,Hopkins County,HOPKINS-COUNTY-40-0222-004-125-00,2026-09-01,235140.0,18823.98,,,,
1000059178,TX04632,70-4950-000-014-00,SALE,Cancelled,12731.26,1225 MAIN STREET LOT 14,SULPHUR SPRINGS,TX,75482,Hopkins County,HOPKINS-COUNTY-70-4950-000-014-00,2026-09-01,17300.0,4568.74,,,,
1000061370,TX04633,70-4950-000-052-00,SALE,Cancelled,10535.92,1225 MAIN STREET LOT 52,SULPHUR SPRINGS,TX,75482,Hopkins County,HOPKINS-COUNTY-70-4950-000-052-00,2026-09-01,13950.0,3414.08,,,,
1000055490,TX04744,40-0049-000-053-00,RESALE,Sold,24900.0,OMA STREET,SULPHUR SPRINGS,TX,75482,Hopkins County,HOPKINS-COUNTY-40-0049-000-053-00,2026-09-01,25000.0,100.0,,,,
1000062759,TX04769,40-0030-002-012-50,SALE,Cancelled,108879.31,516 S LOCUST STREET,SULPHUR SPRINGS,TX,75482,Hopkins County,HOPKINS-COUNTY-40-0030-002-012-50,2026-09-01,121800.0,12920.69,,,,
1000057176,TX04534,65-0114-000-004-14,SALE,Cancelled,268065.58,10069 S STATE HIGHWAY 19,SULPHUR SPRINGS,TX,75482,Hopkins County,HOPKINS-COUNTY-65-0114-000-004-14,2026-09-01,276010.0,7944.42,,,,
1000074330,TX04507,40-0048-003-306-00,SALE,Cancelled,63541.57,500 SHEFFIELD STREET,SULPHUR SPRINGS,TX,75482,Hopkins County,HOPKINS-COUNTY-40-0048-003-306-00,2026-09-01,92160.0,28618.43,,,,
1005841999,TAX21775,39291,SALE,Sale Results Pending,23647.88,3509 COLLEGE ST,GREENVILLE,TX,75401-4902,Hunt County,HUNT-COUNTY-39291,2026-09-01,53500.0,29852.12,,,,
1005409780,TAX21772,114740,SALE,Sale Results Pending,6982.93,2412 HWY 24,CAMBPELL,TX,75422,Hunt County,HUNT-COUNTY-114740,2026-09-01,18170.0,11187.07,,,,
1005409794,TAX21772,114741,SALE,Sale Results Pending,7308.2,W HWY 50,CAMPBELL,TX,75422,Hunt County,HUNT-COUNTY-114741,2026-09-01,18790.0,11481.8,,,,
1008580768,23DCCV0111,022400-000-000500-00000,SALE,Cancelled,39622.3,2444 PENNSYLVANIA ST,BEAUMONT,TX,77701-8451,Jefferson County,JEFFERSON-COUNTY-022400-000-000500-00000,2026-10-06,60449.0,20826.7,,,,
1016321524,25211B,5840-0090-004000,SALE,Scheduled for Auction,205027.84,414 BLUEBONNET,KERRVILLE,TX,78028,Kerr County,KERR-COUNTY-5840-0090-004000,2026-10-06,222339.0,17311.16,,,,
1016320598,24524B,0375-0118-014010,SALE,Scheduled for Auction,52544.85,432 HUGO ST,KERRVILLE,TX,78028-5112,Kerr County,KERR-COUNTY-0375-0118-014010,2026-10-06,87736.0,35191.15,,,,
1016321338,25363A,5320-0010-006000,SALE,Scheduled for Auction,46959.26,315 MCNEIL ST,INGRAM,TX,78025,Kerr County,KERR-COUNTY-5320-0010-006000,2026-10-06,55069.0,8109.74,,,,
1016968627,25131B,5555-0010-013000,SALE,Scheduled for Auction,402944.95,224 OAK HILL DR,KERRVILLE,TX,78028,Kerr County,KERR-COUNTY-5555-0010-013000,2026-10-06,443377.0,40432.05,,,,
1016321924,24412A,6840-0230-002000,SALE,Scheduled for Auction,227296.06,516 RUTH ST,KERRVILLE,TX,78028,Kerr County,KERR-COUNTY-6840-0230-002000,2026-10-06,239316.0,12019.94,,,,
1016321351,25362B,5380-0120-011000,SALE,Scheduled for Auction,180493.04,1907 SINGING WIND DR,KERRVILLE,TX,78028,Kerr County,KERR-COUNTY-5380-0120-011000,2026-10-06,201266.0,20772.96,,,,
1016321991,25209B,6898-0000-066000,SALE,Scheduled for Auction,16223.01,134 WOODCREEK DR,KERRVILLE,TX,78028-8819,Kerr County,KERR-COUNTY-6898-0000-066000,2026-10-06,20000.0,3776.99,,,,
1017863560,22-06-00015-TXL,1760-00004-0003-00,SALE,Struck off to Jurisdiction,9852.28,114 NE SABINAS ST.,COTULLA,TX,78014,La Salle County,LA-SALLE-COUNTY-1760-00004-0003-00,2026-09-01,19610.0,9757.72,,,,
1015433080,24-12-00038-TXL,9100-00568-0023-00,SALE,Cancelled,2029426.01,50 S. IH 35,COTULLA,TX,78014,La Salle County,LA-SALLE-COUNTY-9100-00568-0023-00,2026-09-01,2155700.0,126273.99,,,,
1001896364,23062,R000023605,SALE,Scheduled for Online Auction,19892.2,BUCK,HORSESHOE BAY,TX,78657,Llano County,LLANO-COUNTY-R000023605,2026-10-06,24140.0,4247.8,,,,
1002368468,23101,R000037231,SALE,Scheduled for Online Auction,21320.83,2806 DEEP CANYON,HORSESHOE BAY,TX,78657,Llano County,LLANO-COUNTY-R000037231,2026-10-06,26000.0,4679.17,,,,
1002148904,23153,R000005355,SALE,Scheduled for Online Auction,179143.0,189 DUNHAM DR,KINGSLAND,TX,78639,Llano County,LLANO-COUNTY-R000005355,2026-10-06,203200.0,24057.0,,,,
1017354008,22973,R000075875,SALE,Scheduled for Online Auction,623770.87,900 HI LINE DR,BUCHANAN DAM,TX,78609,Llano County,LLANO-COUNTY-R000075875,2026-10-06,645520.0,21749.13,,,,
1001627533,23080,R000024546,SALE,Scheduled for Online Auction,60643.67,2300 HIGHWAY 16,LLANO,TX,78643,Llano County,LLANO-COUNTY-R000024546,2026-10-06,71380.0,10736.33,,,,
1002367635,23101,R000020419,SALE,Scheduled for Online Auction,14057.92,301 LAKAWANA,HORSESHOE BAY,TX,78657,Llano County,LLANO-COUNTY-R000020419,2026-10-06,18000.0,3942.08,,,,
1001561273,22032,R000036305,SALE,Scheduled for Online Auction,29024.9,1614 SAPPHIRE,HORSESHOE BAY,TX,78657,Llano County,LLANO-COUNTY-R000036305,2026-10-06,34650.0,5625.1,,,,
1002283816,2021-2264-4,241056000065003,SALE,Cancelled,66182.87,661 CLATER POWELL RD,WACO,TX,76705,Mclennan County,MCLENNAN-COUNTY-241056000065003,2026-09-01,97410.0,31227.13,,,,
1002165000,2017-1296-4,320116000405000,SALE,Sale Results Pending,144837.78,501 E BOWIE AVE,MART,TX,76664-1605,Mclennan County,MCLENNAN-COUNTY-320116000405000,2026-09-01,196270.0,51432.22,,,,
1001482994,2020-2986-5,500031000039005,SALE,Sale Results Pending,14101.99,302 E PINE ST,WEST,TX,76691-1624,Mclennan County,MCLENNAN-COUNTY-500031000039005,2026-09-01,26040.0,11938.01,,,,
1001551323,2024-177-5,240017000043003,SALE,Sale Results Pending,95415.17,13096 GHOLSON RD,WACO,TX,76705-5613,Mclennan County,MCLENNAN-COUNTY-240017000043003,2026-09-01,113100.0,17684.83,,,,
1001948295,2018-4042-4,320055000017008,SALE,Sale Results Pending,4066.77,309 N DOUGLAS ST,MART,TX,76664,Mclennan County,MCLENNAN-COUNTY-320055000017008,2026-09-01,9790.0,5723.23,,,,
1002023952,2018-3990-5,500014000006000,SALE,Sale Results Pending,3070.83,501 N MAIN ST,WEST,TX,76691,Mclennan County,MCLENNAN-COUNTY-500014000006000,2026-09-01,5410.0,2339.17,,,,
1002023977,2018-3990-5,500014000014001,SALE,Sale Results Pending,7098.23,501 N MAIN ST,WEST,TX,76691,Mclennan County,MCLENNAN-COUNTY-500014000014001,2026-09-01,10070.0,2971.77,,,,
1001667470,2018-4042-4,320226000013002,SALE,Sale Results Pending,37893.83,603 S ELM ST,MART,TX,76664-1305,Mclennan County,MCLENNAN-COUNTY-320226000013002,2026-09-01,60260.0,22366.17,,,,
1001323399,2020-3941-5,180033000443015,SALE,Sale Results Pending,15807.23,349 S POSSUM CREEK RD,WACO,TX,76708-7056,Mclennan County,MCLENNAN-COUNTY-180033000443015,2026-09-01,26510.0,10702.77,,,,
1014687739,2023-2080-4,200321000049004,SALE,Sale Results Pending,44216.85,209 S WACO,ELM MOTT,TX,76640,Mclennan County,MCLENNAN-COUNTY-200321000049004,2026-09-01,59100.0,14883.15,,,,
1002048491,2021-1713-5,363200000013005,SALE,Sale Results Pending,10453.71,118 WESTERN WAY,HEWITT,TX,76643-3501,Mclennan County,MCLENNAN-COUNTY-363200000013005,2026-09-01,23930.0,13476.29,,,,
1001559859,2024-176-5,120043000307040,SALE,Cancelled,79902.24,425 WILDBIRD LN,AXTELL,TX,76624-1219,Mclennan County,MCLENNAN-COUNTY-120043000307040,2026-09-01,91330.0,11427.76,,,,
1012764982,210074-T,014955-000280,SALE,Sold,89719.14,1905 11TH ST,ORANGE,TX,77630-0802,Orange County,ORANGE-COUNTY-014955-000280,2026-09-01,126960.0,37240.86,,,,
1003942000,210097-T,014474-000140,SALE,Cancelled,73779.67,375 BEACH ST,VIDOR,TX,77662-5616,Orange County,ORANGE-COUNTY-014474-000140,2026-09-01,82885.0,9105.33,,,,
1003912478,200124-T,000444-002501,SALE,Struck off to Jurisdiction,24752.51,850 CLEARVIEW ST,VIDOR,TX,77662-5301,Orange County,ORANGE-COUNTY-000444-002501,2026-09-01,50680.0,25927.49,,,,
1004202024,A190124-T,000498-002001,SALE,Cancelled,163286.52,115 CONNOLLY RD,VIDOR,TX,77662-8887,Orange County,ORANGE-COUNTY-000498-002001,2026-09-01,199560.0,36273.48,,,,
1004499701,A190071-T,010984-001355,SALE,Struck off to Jurisdiction,39150.99,4685 CURTIS RD,VIDOR,TX,77662-9540,Orange County,ORANGE-COUNTY-010984-001355,2026-09-01,99770.0,60619.01,,,,
1004691119,A190071-T,010984-001350,SALE,Struck off to Jurisdiction,9603.17,4695 CURTIS RD,VIDOR,TX,77662-9540,Orange County,ORANGE-COUNTY-010984-001350,2026-09-01,42410.0,32806.83,,,,
1004060485,210087-T,004112-003190,SALE,Struck off to Jurisdiction,12339.17,7946 E WOOTEN,ORANGE,TX,77632-3186,Orange County,ORANGE-COUNTY-004112-003190,2026-09-01,32422.0,20082.83,,,,
1004590980,220024-T,000095-002905,SALE,Struck off to Jurisdiction,3923.56,870 GOLIAD ST,VIDOR,TX,77662-9346,Orange County,ORANGE-COUNTY-000095-002905,2026-09-01,22871.0,18947.44,,,,
1003885011,240093-T,002331-000020,SALE,Cancelled,132212.81,394 HENRY ST,BRIDGE CITY,TX,77611-4529,Orange County,ORANGE-COUNTY-002331-000020,2026-09-01,143464.0,11251.19,,,,
1004686706,200211-T,004404-000230,SALE,Sold,21745.96,1250 LIBERTY ST,VIDOR,TX,77662-6439,Orange County,ORANGE-COUNTY-004404-000230,2026-09-01,35200.0,13454.04,,,,
1003820660,210113-T,007652-001060,SALE,Struck off to Jurisdiction,43130.66,7500 MASON RD,ORANGE,TX,77632-7688,Orange County,ORANGE-COUNTY-007652-001060,2026-09-01,83630.0,40499.34,,,,
1004026592,190024-T,014862-000520,SALE,Sold,12562.07,5949 MESQUITE DR,ORANGE,TX,77632-6241,Orange County,ORANGE-COUNTY-014862-000520,2026-09-01,31017.0,18454.93,,,,
1004299711,240008-T,009245-000900,SALE,Struck off to Jurisdiction,17902.93,308 N FARRAGUT AVE,ORANGE,TX,77630-2766,Orange County,ORANGE-COUNTY-009245-000900,2026-09-01,36401.0,18498.07,,,,
1004159502,200046-T,005042-000180,SALE,Sold,2080.97,8080 N LINSCOMB RD,VIDOR,TX,77662-7411,Orange County,ORANGE-COUNTY-005042-000180,2026-09-01,30234.0,28153.03,,,,
1003991004,200102-T,004535-001050,SALE,Struck off to Jurisdiction,27530.94,1046 POLK AVE,ORANGE,TX,77630-6342,Orange County,ORANGE-COUNTY-004535-001050,2026-09-01,44045.0,16514.06,,,,
1004682947,A190193-T,000003-001101,SALE,Cancelled,158399.23,315 S TANNAHILL ST,VIDOR,TX,77662-4814,Orange County,ORANGE-COUNTY-000003-001101,2026-09-01,188999.0,30599.77,,,,
1004366475,A190071-T,003124-000320,SALE,Sold,12775.82,1570 STAGG ST,VIDOR,TX,77662-2203,Orange County,ORANGE-COUNTY-003124-000320,2026-09-01,32218.0,19442.18,,,,
1004566833,A190071-T,003124-000315,SALE,Struck off to Jurisdiction,57846.29,1600 STAGG ST,VIDOR,TX,77662-2204,Orange County,ORANGE-COUNTY-003124-000315,2026-09-01,116046.0,58199.71,,,,
1004566813,A190071-T,003124-000313,SALE,Struck off to Jurisdiction,24148.54,1610 STAGG ST,VIDOR,TX,77662-2204,Orange County,ORANGE-COUNTY-003124-000313,2026-09-01,56436.0,32287.46,,,,
1004599762,210055-T,011945-016220,SALE,Struck off to Jurisdiction,22695.38,1305 W CURTIS AVE,ORANGE,TX,77630-3732,Orange County,ORANGE-COUNTY-011945-016220,2026-09-01,59663.0,36967.62,,,,
1017334742,CV24-1505,R123169,SALE,Sold,123337.68,147 KRISTON LN,SPRINGTOWN,TX,76082-6519,Parker County,PARKER-COUNTY-R123169,2026-09-01,135000.0,11662.32,,,,
1013529287,CV25-0395,R072516,SALE,Sale Results Pending,183900.64,112 OAKLEY CIR,WEATHERFORD,TX,76085-9432,Parker County,PARKER-COUNTY-R072516,2026-09-01,187520.0,3619.36,,,,
1002742870,CV22-1830,N060487,SALE,Sold,280.05,1108 SANTA FE DR,WEATHERFORD,TX,76086-5818,Parker County,PARKER-COUNTY-N060487,2026-09-01,2250.0,1969.95,,,,
1013527711,CV22-1830,N078343,SALE,Sold,419.13,1108 SANTA FE DR,WEATHERFORD,TX,76086-5818,Parker County,PARKER-COUNTY-N078343,2026-09-01,2260.0,1840.87,,,,
1013527712,CV22-1830,N078372,SALE,Sold,914.21,1108 SANTA FE DR,WEATHERFORD,TX,76086-5818,Parker County,PARKER-COUNTY-N078372,2026-09-01,3010.0,2095.79,,,,
1015845081,CV24-1821,R038513,SALE,Struck off to Jurisdiction,152940.96,1108 SANTA FE DR,WEATHERFORD,TX,76086-5818,Parker County,PARKER-COUNTY-R038513,2026-09-01,162990.0,10049.04,,,,
1016289608,CV22-1626,R082939,SALE,Struck off to Jurisdiction,210515.47,1108 SANTA FE DRIVE,WEATHERFORD,TX,76086,Parker County,PARKER-COUNTY-R082939,2026-09-01,232450.0,21934.53,,,,
1003104532,21-11-07935-TX,000235-000250,SALE,Scheduled for Auction,119841.43,HUGHES CUTOFF ROAD,FRANKLIN,TX,77856,Robertson County,ROBERTSON-COUNTY-000235-000250,2026-10-06,147580.0,27738.57,,,,
1002753632,18-06-07685-TX,060000-000840,SALE,Scheduled for Auction,39988.68,N CALVERT STREET,FRANKLIN,TX,77856,Robertson County,ROBERTSON-COUNTY-060000-000840,2026-10-06,69818.0,29829.32,,,,
1002576191,23-02-07987-TX,084800-000600,SALE,Scheduled for Auction,100360.01,410 NORWOOD LN,HEARNE,TX,77859-3658,Robertson County,ROBERTSON-COUNTY-084800-000600,2026-10-06,108314.0,7953.99,,,,
1002738955,22-03-07963-TX,000359-000051,SALE,Scheduled for Auction,176488.2,OLD HEARNE ROAD,HEARNE,TX,77859,Robertson County,ROBERTSON-COUNTY-000359-000051,2026-10-06,194650.0,18161.8,,,,
1002870436,19-06-07787-TX,000268-000060,SALE,Scheduled for Auction,137703.94,OLD HEARNE ROAD,HEARNE,TX,77859,Robertson County,ROBERTSON-COUNTY-000268-000060,2026-10-06,165252.0,27548.06,,,,
1003022891,18-06-07692-TX,025000-006620,SALE,Scheduled for Auction,397601.07,707 S COMMERCE STREET,BREMOND,TX,76629,Robertson County,ROBERTSON-COUNTY-025000-006620,2026-10-06,407610.0,10008.93,,,,
1002716085,18-09-07715-TX,030000-000640,SALE,Scheduled for Auction,80896.61,800 S RAILROAD ST,CALVERT,TX,77837,Robertson County,ROBERTSON-COUNTY-030000-000640,2026-10-06,113995.0,33098.39,,,,
1002538787,23-11-08045-TX,000036-000030,SALE,Scheduled for Auction,200839.94,11116 SPUR 231,BRYAN,TX,77807-4111,Robertson County,ROBERTSON-COUNTY-000036-000030,2026-10-06,225668.0,24828.06,,,,
1000497184,TX-24-1954,20330-03005-00033-000010,SALE,Scheduled for Auction,63616.88,127 COUNTY ROAD 4808 E,BROADDUS,TX,75929-2102,San Augustine County,SAN-AUGUSTINE-COUNTY-20330-03005-00033-000010,2026-10-06,72120.0,8503.12,,,,
1009460171,28127-C,181040000100008000,SALE,Scheduled for Online Auction,15644.39,BRENTWOOD DR.,BULLARD,TX,75757,Smith County,SMITH-COUNTY-181040000100008000,2026-10-06,21412.0,5767.61,,,,
1015084890,"26,941-A",189420000200020000,SALE,Scheduled for Online Auction,59159.98,13512 C R 2122,TYLER,TX,75707,Smith County,SMITH-COUNTY-189420000200020000,2026-10-06,68631.0,9471.02,,,,
1009007737,"27,001-A",180540000000009000,SALE,Scheduled for Online Auction,40630.66,16720 FM 2767,TYLER,TX,75705,Smith County,SMITH-COUNTY-180540000000009000,2026-10-06,49708.0,9077.34,,,,
1008193281,"27,441-A",180885006300011000,SALE,Scheduled for Online Auction,24679.66,12613 HWY 271,TYLER,TX,75708,Smith County,SMITH-COUNTY-180885006300011000,2026-10-06,28890.0,4210.34,,,,
1008695197,"26,839-A",100000001070020000,SALE,Scheduled for Online Auction,766.99,NITZ ST,TROUP,TX,75789,Smith County,SMITH-COUNTY-100000001070020000,2026-10-06,9095.0,8328.01,,,,
1009024394,"27,407-C",180705000100125000,RESALE,Scheduled for Online Auction,2400.38,23100 PINEY WOODS,FLINT,TX,75762,Smith County,SMITH-COUNTY-180705000100125000,2026-10-06,7470.0,5069.62,,,,
1009135837,"27,288-A",150000066502127000,SALE,Scheduled for Online Auction,90923.55,801 S ROSS AVE,TYLER,TX,75701-1361,Smith County,SMITH-COUNTY-150000066502127000,2026-10-06,100347.0,9423.45,,,,
1006156968,342-D48492-25,01781529,SALE,Cancelled,179990.24,3401 ADA AVE,FORT WORTH,TX,76105-3419,Tarrant County,TARRANT-COUNTY-01781529,2026-09-01,186461.0,6470.76,,,,
1002940974,236-D44700-24,01590960,SALE,Cancelled,57161.51,1416 ARIZONA AVE,FORT WORTH,TX,76104-5006,Tarrant County,TARRANT-COUNTY-01590960,2026-09-01,65479.0,8317.49,,,,
1005003498,096-D40964-24,00784893,SALE,Cancelled,182151.63,3817 CAREY ST,FORT WORTH,TX,76119-7704,Tarrant County,TARRANT-COUNTY-00784893,2026-09-01,186627.0,4475.37,,,,
1014061572,096-D39513-23,40465160,SALE,Cancelled,214623.12,5212 CAROL AVE,FORT WORTH,TX,76105-4561,Tarrant County,TARRANT-COUNTY-40465160,2026-09-01,219510.0,4886.88,,,,
1001771767,096-D44766-24,02491931,SALE,Cancelled,147043.05,2325 CLEARVIEW DR,FORT WORTH,TX,76119-4505,Tarrant County,TARRANT-COUNTY-02491931,2026-09-01,156442.0,9398.95,,,,
1007382536,017-D44679-24,03030733,SALE,Cancelled,18077.37,5413 COTTEY ST,FORT WORTH,TX,76105,Tarrant County,TARRANT-COUNTY-03030733,2026-09-01,20163.0,2085.63,,,,
1007382553,017-D44679-24,03030784,SALE,Cancelled,21092.93,5415 COTTEY ST,FORT WORTH,TX,76105,Tarrant County,TARRANT-COUNTY-03030784,2026-09-01,22326.0,1233.07,,,,
1014165454,342-D45687-25,05188466,SALE,Cancelled,229710.77,953 DANFORTH PL,ARLINGTON,TX,76017-6353,Tarrant County,TARRANT-COUNTY-05188466,2026-09-01,237846.0,8135.23,,,,
1002511669,096-D48701-25,41200004,SALE,Cancelled,201934.4,2940 DILLARD ST,FORT WORTH,TX,76105-4522,Tarrant County,TARRANT-COUNTY-41200004,2026-09-01,217881.0,15946.6,,,,
1005624394,153-D38339-23,04686446,SALE,Cancelled,190245.3,2801 E 1ST ST,FORT WORTH,TX,76111-2251,Tarrant County,TARRANT-COUNTY-04686446,2026-09-01,196898.0,6652.7,,,,
